Ax,Ay,Az,Gx,Gy,Gz,Label
-0.560,0.594,0.328,-70.061,74.260,41.038,Shake
0.643,0.594,0.328,80.420,74.260,41.038,Shake
1.831,0.594,0.328,228.939,74.260,41.038,Shake
-0.982,0.594,0.328,-122.817,74.260,41.038,Shake
0.221,0.594,0.328,27.664,74.260,41.038,Shake
1.409,0.594,0.328,176.183,74.260,41.038,Shake
-1.404,0.594,0.328,-175.573,74.260,41.038,Shake
-0.201,0.594,0.328,-25.099,74.260,41.038,Shake
1.003,0.594,0.328,125.382,74.260,41.038,Shake
-1.810,0.594,0.328,-226.374,74.260,41.038,Shake
-0.607,0.594,0.328,-75.901,74.260,41.038,Shake
0.596,0.594,0.328,74.580,74.260,41.038,Shake
1.784,0.594,0.328,223.099,74.260,41.038,Shake
-1.029,0.594,0.328,-128.656,74.260,41.038,Shake
0.174,0.594,0.328,21.824,74.260,41.038,Shake
1.362,0.594,0.328,170.344,74.260,41.038,Shake
-1.451,0.594,0.328,-181.412,74.260,41.038,Shake
-0.247,0.594,0.328,-30.939,74.260,41.038,Shake
0.956,0.594,0.328,119.542,74.260,41.038,Shake
-1.857,0.594,0.328,-232.214,74.260,41.038,Shake
-0.654,0.594,0.328,-81.740,74.260,41.038,Shake
0.550,0.594,0.328,68.740,74.260,41.038,Shake
1.737,0.594,0.328,217.260,74.260,41.038,Shake
-1.075,0.594,0.328,-134.496,74.260,41.038,Shake
0.128,0.594,0.328,15.985,74.260,41.038,Shake
1.315,0.594,0.328,164.504,74.260,41.038,Shake
-1.497,0.594,0.328,-187.252,74.260,41.038,Shake
-0.294,0.594,0.328,-36.779,74.260,41.038,Shake
0.909,0.594,0.328,113.702,74.260,41.038,Shake
-1.903,0.594,0.328,-238.053,74.260,41.038,Shake
-0.700,0.594,0.328,-87.580,74.260,41.038,Shake
0.503,0.594,0.328,62.901,74.260,41.038,Shake
1.690,0.594,0.328,211.420,74.260,41.038,Shake
-1.122,0.594,0.328,-140.336,74.260,41.038,Shake
0.081,0.594,0.328,10.145,74.260,41.038,Shake
1.269,0.594,0.328,158.664,74.260,41.038,Shake
-1.544,0.594,0.328,-193.092,74.260,41.038,Shake
-0.341,0.594,0.328,-42.618,74.260,41.038,Shake
0.862,0.594,0.328,107.863,74.260,41.038,Shake
-1.950,0.594,0.328,-243.893,74.260,41.038,Shake
-0.747,0.594,0.328,-93.420,74.260,41.038,Shake
0.456,0.594,0.328,57.061,74.260,41.038,Shake
1.644,0.594,0.328,205.580,74.260,41.038,Shake
-1.169,0.594,0.328,-146.176,74.260,41.038,Shake
0.034,0.594,0.328,4.305,74.260,41.038,Shake
1.222,0.594,0.328,152.824,74.260,41.038,Shake
-1.591,0.594,0.328,-198.931,74.260,41.038,Shake
-0.387,0.594,0.328,-48.458,74.260,41.038,Shake
0.816,0.594,0.328,102.023,74.260,41.038,Shake
-1.997,0.594,0.328,-249.733,74.260,41.038,Shake
-0.794,0.594,0.328,-99.260,74.260,41.038,Shake
0.410,0.594,0.328,51.221,74.260,41.038,Shake
1.597,0.594,0.328,199.740,74.260,41.038,Shake
-1.215,0.594,0.328,-152.015,74.260,41.038,Shake
-0.012,0.594,0.328,-1.542,74.260,41.038,Shake
1.175,0.594,0.328,146.985,74.260,41.038,Shake
-1.637,0.594,0.328,-204.771,74.260,41.038,Shake
-0.434,0.594,0.328,-54.298,74.260,41.038,Shake
0.769,0.594,0.328,96.183,74.260,41.038,Shake
1.957,0.594,0.328,244.702,74.260,41.038,Shake
-0.856,0.594,0.328,-107.053,74.260,41.038,Shake
0.347,0.594,0.328,43.427,74.260,41.038,Shake
1.535,0.594,0.328,191.947,74.260,41.038,Shake
-1.278,0.594,0.328,-159.809,74.260,41.038,Shake
-0.075,0.594,0.328,-9.336,74.260,41.038,Shake
1.113,0.594,0.328,139.191,74.260,41.038,Shake
-1.700,0.594,0.328,-212.565,74.260,41.038,Shake
-0.496,0.594,0.328,-62.092,74.260,41.038,Shake
0.707,0.594,0.328,88.389,74.260,41.038,Shake
1.894,0.594,0.328,236.908,74.260,41.038,Shake
-0.918,0.594,0.328,-114.847,74.260,41.038,Shake
0.285,0.594,0.328,35.634,74.260,41.038,Shake
1.472,0.594,0.328,184.153,74.260,41.038,Shake
-1.340,0.594,0.328,-167.603,74.260,41.038,Shake
-0.137,0.594,0.328,-17.130,74.260,41.038,Shake
1.066,0.594,0.328,133.351,74.260,41.038,Shake
-1.746,0.594,0.328,-218.405,74.260,41.038,Shake
-0.543,0.594,0.328,-67.931,74.260,41.038,Shake
0.660,0.594,0.328,82.550,74.260,41.038,Shake
1.848,0.594,0.328,231.069,74.260,41.038,Shake
-0.965,0.594,0.328,-120.687,74.260,41.038,Shake
0.238,0.594,0.328,29.794,74.260,41.038,Shake
1.426,0.594,0.328,178.313,74.260,41.038,Shake
-1.387,0.594,0.328,-173.443,74.260,41.038,Shake
-0.184,0.594,0.328,-22.969,74.260,41.038,Shake
1.020,0.594,0.328,127.511,74.260,41.038,Shake
-1.793,0.594,0.328,-224.244,74.260,41.038,Shake
-0.590,0.594,0.328,-73.771,74.260,41.038,Shake
0.613,0.594,0.328,76.710,74.260,41.038,Shake
1.801,0.594,0.328,225.229,74.260,41.038,Shake
-1.012,0.594,0.328,-126.527,74.260,41.038,Shake
0.192,0.594,0.328,23.954,74.260,41.038,Shake
1.379,0.594,0.328,172.473,74.260,41.038,Shake
-1.433,0.594,0.328,-179.282,74.260,41.038,Shake
-0.230,0.594,0.328,-28.809,74.260,41.038,Shake
0.973,0.594,0.328,121.672,74.260,41.038,Shake
-1.840,0.594,0.328,-230.084,74.260,41.038,Shake
-0.637,0.594,0.328,-79.611,74.260,41.038,Shake
0.567,0.594,0.328,70.870,74.260,41.038,Shake
1.754,0.594,0.328,219.389,74.260,41.038,Shake
-1.058,0.594,0.328,-132.366,74.260,41.038,Shake
0.145,0.594,0.328,18.115,74.260,41.038,Shake
1.332,0.594,0.328,166.634,74.260,41.038,Shake
-1.480,0.594,0.328,-185.122,74.260,41.038,Shake
-0.277,0.594,0.328,-34.649,74.260,41.038,Shake
0.926,0.594,0.328,115.832,74.260,41.038,Shake
-1.886,0.594,0.328,-235.924,74.260,41.038,Shake
-0.683,0.594,0.328,-85.450,74.260,41.038,Shake
0.520,0.594,0.328,65.031,74.260,41.038,Shake
1.707,0.594,0.328,213.550,74.260,41.038,Shake
-1.105,0.594,0.328,-138.206,74.260,41.038,Shake
0.098,0.594,0.328,12.275,74.260,41.038,Shake
1.286,0.594,0.328,160.794,74.260,41.038,Shake
-1.527,0.594,0.328,-190.962,74.260,41.038,Shake
-0.324,0.594,0.328,-40.489,74.260,41.038,Shake
0.879,0.594,0.328,109.992,74.260,41.038,Shake
-1.933,0.594,0.328,-241.763,74.260,41.038,Shake
-0.730,0.594,0.328,-91.290,74.260,41.038,Shake
0.473,0.594,0.328,59.191,74.260,41.038,Shake
1.661,0.594,0.328,207.710,74.260,41.038,Shake
-1.152,0.594,0.328,-144.046,74.260,41.038,Shake
0.051,0.594,0.328,6.435,74.260,41.038,Shake
1.239,0.594,0.328,154.954,74.260,41.038,Shake
-1.574,0.594,0.328,-196.802,74.260,41.038,Shake
-0.370,0.594,0.328,-46.328,74.260,41.038,Shake
0.833,0.594,0.328,104.153,74.260,41.038,Shake
-1.980,0.594,0.328,-247.603,74.260,41.038,Shake
-0.777,0.594,0.328,-97.130,74.260,41.038,Shake
0.427,0.594,0.328,53.351,74.260,41.038,Shake
1.614,0.594,0.328,201.870,74.260,41.038,Shake
-1.198,0.594,0.328,-149.885,74.260,41.038,Shake
0.005,0.594,0.328,0.595,74.260,41.038,Shake
1.192,0.594,0.328,149.115,74.260,41.038,Shake
-1.620,0.594,0.328,-202.641,74.260,41.038,Shake
-0.417,0.594,0.328,-52.168,74.260,41.038,Shake
0.786,0.594,0.328,98.313,74.260,41.038,Shake
1.974,0.594,0.328,246.832,74.260,41.038,Shake
-0.839,0.594,0.328,-104.924,74.260,41.038,Shake
0.364,0.594,0.328,45.557,74.260,41.038,Shake
1.552,0.594,0.328,194.076,74.260,41.038,Shake
-1.261,0.594,0.328,-157.679,74.260,41.038,Shake
-0.058,0.594,0.328,-7.206,74.260,41.038,Shake
1.130,0.594,0.328,141.321,74.260,41.038,Shake
-1.683,0.594,0.328,-210.435,74.260,41.038,Shake
-0.479,0.594,0.328,-59.962,74.260,41.038,Shake
0.724,0.594,0.328,90.519,74.260,41.038,Shake
1.911,0.594,0.328,239.038,74.260,41.038,Shake
-0.901,0.594,0.328,-112.718,74.260,41.038,Shake
0.302,0.594,0.328,37.763,74.260,41.038,Shake
1.489,0.594,0.328,186.282,74.260,41.038,Shake
-1.323,0.594,0.328,-165.473,74.260,41.038,Shake
-0.120,0.594,0.328,-15.000,74.260,41.038,Shake
1.083,0.594,0.328,135.481,74.260,41.038,Shake
-1.729,0.594,0.328,-216.275,74.260,41.038,Shake
-0.526,0.594,0.328,-65.802,74.260,41.038,Shake
0.677,0.594,0.328,84.679,74.260,41.038,Shake
1.865,0.594,0.328,233.198,74.260,41.038,Shake
-0.948,0.594,0.328,-118.557,74.260,41.038,Shake
0.255,0.594,0.328,31.924,74.260,41.038,Shake
1.443,0.594,0.328,180.443,74.260,41.038,Shake
-1.370,0.594,0.328,-171.313,74.260,41.038,Shake
-0.167,0.594,0.328,-20.840,74.260,41.038,Shake
1.037,0.594,0.328,129.641,74.260,41.038,Shake
-1.776,0.594,0.328,-222.115,74.260,41.038,Shake
-0.573,0.594,0.328,-71.641,74.260,41.038,Shake
0.630,0.594,0.328,78.840,74.260,41.038,Shake
1.818,0.594,0.328,227.359,74.260,41.038,Shake
-0.995,0.594,0.328,-124.397,74.260,41.038,Shake
0.209,0.594,0.328,26.084,74.260,41.038,Shake
1.396,0.594,0.328,174.603,74.260,41.038,Shake
-1.416,0.594,0.328,-177.153,74.260,41.038,Shake
-0.213,0.594,0.328,-26.679,74.260,41.038,Shake
0.990,0.594,0.328,123.802,74.260,41.038,Shake
-1.823,0.594,0.328,-227.954,74.260,41.038,Shake
-0.620,0.594,0.328,-77.481,74.260,41.038,Shake
0.584,0.594,0.328,73.000,74.260,41.038,Shake
1.771,0.594,0.328,221.519,74.260,41.038,Shake
-1.041,0.594,0.328,-130.237,74.260,41.038,Shake
0.162,0.594,0.328,20.244,74.260,41.038,Shake
1.349,0.594,0.328,168.763,74.260,41.038,Shake
-1.463,0.594,0.328,-182.992,74.260,41.038,Shake
-0.260,0.594,0.328,-32.519,74.260,41.038,Shake
0.943,0.594,0.328,117.962,74.260,41.038,Shake
-1.869,0.594,0.328,-233.794,74.260,41.038,Shake
-0.666,0.594,0.328,-83.321,74.260,41.038,Shake
0.537,0.594,0.328,67.160,74.260,41.038,Shake
1.724,0.594,0.328,215.679,74.260,41.038,Shake
-1.088,0.594,0.328,-136.076,74.260,41.038,Shake
0.115,0.594,0.328,14.405,74.260,41.038,Shake
1.303,0.594,0.328,162.924,74.260,41.038,Shake
-1.510,0.594,0.328,-188.832,74.260,41.038,Shake
-0.307,0.594,0.328,-38.359,74.260,41.038,Shake
0.896,0.594,0.328,112.122,74.260,41.038,Shake
-1.916,0.594,0.328,-239.634,74.260,41.038,Shake
-0.713,0.594,0.328,-89.160,74.260,41.038,Shake
0.490,0.594,0.328,61.321,74.260,41.038,Shake
1.678,0.594,0.328,209.840,74.260,41.038,Shake
-1.135,0.594,0.328,-141.916,74.260,41.038,Shake
0.068,0.594,0.328,8.565,74.260,41.038,Shake
1.256,0.594,0.328,157.084,74.260,41.038,Shake
-1.557,0.594,0.328,-194.672,74.260,41.038,Shake
-0.353,0.594,0.328,-44.198,74.260,41.038,Shake
0.850,0.594,0.328,106.282,74.260,41.038,Shake
-1.963,0.594,0.328,-245.473,74.260,41.038,Shake
-0.760,0.594,0.328,-95.000,74.260,41.038,Shake
0.444,0.594,0.328,55.481,74.260,41.038,Shake
1.631,0.594,0.328,204.000,74.260,41.038,Shake
-1.181,0.594,0.328,-147.756,74.260,41.038,Shake
0.022,0.594,0.328,2.725,74.260,41.038,Shake
1.209,0.594,0.328,151.244,74.260,41.038,Shake
-1.603,0.594,0.328,-200.511,74.260,41.038,Shake
-0.400,0.594,0.328,-50.038,74.260,41.038,Shake
0.803,0.594,0.328,100.443,74.260,41.038,Shake
1.991,0.594,0.328,248.962,74.260,41.038,Shake
-0.822,0.594,0.328,-102.794,74.260,41.038,Shake
0.381,0.594,0.328,47.687,74.260,41.038,Shake
1.569,0.594,0.328,196.206,74.260,41.038,Shake
-1.244,0.594,0.328,-155.550,74.260,41.038,Shake
-0.041,0.594,0.328,-5.076,74.260,41.038,Shake
1.147,0.594,0.328,143.450,74.260,41.038,Shake
-1.666,0.594,0.328,-208.305,74.260,41.038,Shake
-0.462,0.594,0.328,-57.832,74.260,41.038,Shake
0.741,0.594,0.328,92.649,74.260,41.038,Shake
1.928,0.594,0.328,241.168,74.260,41.038,Shake
-0.884,0.594,0.328,-110.588,74.260,41.038,Shake
0.319,0.594,0.328,39.893,74.260,41.038,Shake
1.506,0.594,0.328,188.412,74.260,41.038,Shake
-1.306,0.594,0.328,-163.344,74.260,41.038,Shake
-0.103,0.594,0.328,-12.870,74.260,41.038,Shake
1.100,0.594,0.328,137.611,74.260,41.038,Shake
-1.712,0.594,0.328,-214.145,74.260,41.038,Shake
-0.509,0.594,0.328,-63.672,74.260,41.038,Shake
0.694,0.594,0.328,86.809,74.260,41.038,Shake
1.882,0.594,0.328,235.328,74.260,41.038,Shake
-0.931,0.594,0.328,-116.427,74.260,41.038,Shake
0.272,0.594,0.328,34.053,74.260,41.038,Shake
1.460,0.594,0.328,182.573,74.260,41.038,Shake
-1.353,0.594,0.328,-169.183,74.260,41.038,Shake
-0.150,0.594,0.328,-18.710,74.260,41.038,Shake
1.054,0.594,0.328,131.771,74.260,41.038,Shake
-1.759,0.594,0.328,-219.985,74.260,41.038,Shake
-0.556,0.594,0.328,-69.511,74.260,41.038,Shake
0.647,0.594,0.328,80.969,74.260,41.038,Shake
1.835,0.594,0.328,229.489,74.260,41.038,Shake
-0.978,0.594,0.328,-122.267,74.260,41.038,Shake
0.226,0.594,0.328,28.214,74.260,41.038,Shake
1.413,0.594,0.328,176.733,74.260,41.038,Shake
-1.399,0.594,0.328,-175.023,74.260,41.038,Shake
-0.196,0.594,0.328,-24.550,74.260,41.038,Shake
1.007,0.594,0.328,125.931,74.260,41.038,Shake
-1.806,0.594,0.328,-225.824,74.260,41.038,Shake
-0.602,0.594,0.328,-75.351,74.260,41.038,Shake
0.601,0.594,0.328,75.130,74.260,41.038,Shake
1.788,0.594,0.328,223.649,74.260,41.038,Shake
-1.024,0.594,0.328,-128.107,74.260,41.038,Shake
0.179,0.594,0.328,22.374,74.260,41.038,Shake
1.366,0.594,0.328,170.893,74.260,41.038,Shake
-1.446,0.594,0.328,-180.863,74.260,41.038,Shake
-0.243,0.594,0.328,-30.389,74.260,41.038,Shake
0.960,0.594,0.328,120.092,74.260,41.038,Shake
-1.852,0.594,0.328,-231.664,74.260,41.038,Shake
-0.649,0.594,0.328,-81.191,74.260,41.038,Shake
0.554,0.594,0.328,69.290,74.260,41.038,Shake
1.742,0.594,0.328,217.809,74.260,41.038,Shake
-1.071,0.594,0.328,-133.947,74.260,41.038,Shake
0.132,0.594,0.328,16.534,74.260,41.038,Shake
1.320,0.594,0.328,165.053,74.260,41.038,Shake
-1.493,0.594,0.328,-186.702,74.260,41.038,Shake
-0.290,0.594,0.328,-36.229,74.260,41.038,Shake
0.914,0.594,0.328,114.252,74.260,41.038,Shake
-1.899,0.594,0.328,-237.504,74.260,41.038,Shake
-0.696,0.594,0.328,-87.031,74.260,41.038,Shake
0.507,0.594,0.328,63.450,74.260,41.038,Shake
1.695,0.594,0.328,211.969,74.260,41.038,Shake
-1.118,0.594,0.328,-139.786,74.260,41.038,Shake
0.086,0.594,0.328,10.695,74.260,41.038,Shake
1.273,0.594,0.328,159.214,74.260,41.038,Shake
-1.539,0.594,0.328,-192.542,74.260,41.038,Shake
-0.336,0.594,0.328,-42.069,74.260,41.038,Shake
0.867,0.594,0.328,108.412,74.260,41.038,Shake
-1.946,0.594,0.328,-243.344,74.260,41.038,Shake
-0.743,0.594,0.328,-92.870,74.260,41.038,Shake
0.461,0.594,0.328,57.611,74.260,41.038,Shake
1.648,0.594,0.328,206.130,74.260,41.038,Shake
-1.164,0.594,0.328,-145.626,74.260,41.038,Shake
0.039,0.594,0.328,4.855,74.260,41.038,Shake
1.226,0.594,0.328,153.374,74.260,41.038,Shake
-1.586,0.594,0.328,-198.382,74.260,41.038,Shake
-0.383,0.594,0.328,-47.908,74.260,41.038,Shake
0.820,0.594,0.328,102.573,74.260,41.038,Shake
-1.992,0.594,0.328,-249.183,74.260,41.038,Shake
-0.789,0.594,0.328,-98.710,74.260,41.038,Shake
0.414,0.594,0.328,51.771,74.260,41.038,Shake
1.601,0.594,0.328,200.290,74.260,41.038,Shake
-1.211,0.594,0.328,-151.466,74.260,41.038,Shake
-0.008,0.594,0.328,-0.992,74.260,41.038,Shake
1.180,0.594,0.328,147.534,74.260,41.038,Shake
-1.633,0.594,0.328,-204.221,74.260,41.038,Shake
-0.430,0.594,0.328,-53.748,74.260,41.038,Shake
0.773,0.594,0.328,96.733,74.260,41.038,Shake
1.961,0.594,0.328,245.252,74.260,41.038,Shake
-0.852,0.594,0.328,-106.504,74.260,41.038,Shake
0.352,0.594,0.328,43.977,74.260,41.038,Shake
1.539,0.594,0.328,192.496,74.260,41.038,Shake
-1.273,0.594,0.328,-159.260,74.260,41.038,Shake
-0.070,0.594,0.328,-8.786,74.260,41.038,Shake
1.117,0.594,0.328,139.740,74.260,41.038,Shake
-1.695,0.594,0.328,-212.015,74.260,41.038,Shake
-0.492,0.594,0.328,-61.542,74.260,41.038,Shake
0.711,0.594,0.328,88.939,74.260,41.038,Shake
1.899,0.594,0.328,237.458,74.260,41.038,Shake
-0.914,0.594,0.328,-114.298,74.260,41.038,Shake
0.289,0.594,0.328,36.183,74.260,41.038,Shake
1.477,0.594,0.328,184.702,74.260,41.038,Shake
-1.336,0.594,0.328,-167.053,74.260,41.038,Shake
-0.133,0.594,0.328,-16.580,74.260,41.038,Shake
1.071,0.594,0.328,133.901,74.260,41.038,Shake
-1.742,0.594,0.328,-217.855,74.260,41.038,Shake
-0.539,0.594,0.328,-67.382,74.260,41.038,Shake
0.664,0.594,0.328,83.099,74.260,41.038,Shake
1.852,0.594,0.328,231.618,74.260,41.038,Shake
-0.961,0.594,0.328,-120.137,74.260,41.038,Shake
0.243,0.594,0.328,30.344,74.260,41.038,Shake
1.430,0.594,0.328,178.863,74.260,41.038,Shake
-1.382,0.594,0.328,-172.893,74.260,41.038,Shake
-0.179,0.594,0.328,-22.420,74.260,41.038,Shake
1.024,0.594,0.328,128.061,74.260,41.038,Shake
-1.789,0.594,0.328,-223.695,74.260,41.038,Shake
-0.585,0.594,0.328,-73.221,74.260,41.038,Shake
0.618,0.594,0.328,77.260,74.260,41.038,Shake
1.805,0.594,0.328,225.779,74.260,41.038,Shake
-1.007,0.594,0.328,-125.977,74.260,41.038,Shake
0.196,0.594,0.328,24.504,74.260,41.038,Shake
1.383,0.594,0.328,173.023,74.260,41.038,Shake
-1.429,0.594,0.328,-178.733,74.260,41.038,Shake
-0.226,0.594,0.328,-28.260,74.260,41.038,Shake
0.977,0.594,0.328,122.221,74.260,41.038,Shake
-1.835,0.594,0.328,-229.534,74.260,41.038,Shake
-0.632,0.594,0.328,-79.061,74.260,41.038,Shake
0.571,0.594,0.328,71.420,74.260,41.038,Shake
1.759,0.594,0.328,219.939,74.260,41.038,Shake
-1.054,0.594,0.328,-131.817,74.260,41.038,Shake
0.149,0.594,0.328,18.664,74.260,41.038,Shake
1.337,0.594,0.328,167.183,74.260,41.038,Shake
-1.476,0.594,0.328,-184.573,74.260,41.038,Shake
-0.273,0.594,0.328,-34.099,74.260,41.038,Shake
0.931,0.594,0.328,116.382,74.260,41.038,Shake
-1.882,0.594,0.328,-235.374,74.260,41.038,Shake
-0.679,0.594,0.328,-84.901,74.260,41.038,Shake
0.524,0.594,0.328,65.580,74.260,41.038,Shake
1.712,0.594,0.328,214.099,74.260,41.038,Shake
-1.101,0.594,0.328,-137.656,74.260,41.038,Shake
0.103,0.594,0.328,12.824,74.260,41.038,Shake
1.290,0.594,0.328,161.344,74.260,41.038,Shake
-1.522,0.594,0.328,-190.412,74.260,41.038,Shake
-0.319,0.594,0.328,-39.939,74.260,41.038,Shake
0.884,0.594,0.328,110.542,74.260,41.038,Shake
-1.929,0.594,0.328,-241.214,74.260,41.038,Shake
-0.726,0.594,0.328,-90.740,74.260,41.038,Shake
0.478,0.594,0.328,59.740,74.260,41.038,Shake
1.665,0.594,0.328,208.260,74.260,41.038,Shake
-1.147,0.594,0.328,-143.496,74.260,41.038,Shake
0.056,0.594,0.328,6.985,74.260,41.038,Shake
1.243,0.594,0.328,155.504,74.260,41.038,Shake
-1.569,0.594,0.328,-196.252,74.260,41.038,Shake
-0.366,0.594,0.328,-45.779,74.260,41.038,Shake
0.837,0.594,0.328,104.702,74.260,41.038,Shake
-1.975,0.594,0.328,-247.053,74.260,41.038,Shake
-0.772,0.594,0.328,-96.580,74.260,41.038,Shake
0.431,0.594,0.328,53.901,74.260,41.038,Shake
1.618,0.594,0.328,202.420,74.260,41.038,Shake
-1.194,0.594,0.328,-149.336,74.260,41.038,Shake
0.009,0.594,0.328,1.145,74.260,41.038,Shake
1.197,0.594,0.328,149.664,74.260,41.038,Shake
-1.616,0.594,0.328,-202.092,74.260,41.038,Shake
-0.413,0.594,0.328,-51.618,74.260,41.038,Shake
0.790,0.594,0.328,98.863,74.260,41.038,Shake
1.978,0.594,0.328,247.382,74.260,41.038,Shake
-0.835,0.594,0.328,-104.374,74.260,41.038,Shake
0.369,0.594,0.328,46.107,74.260,41.038,Shake
1.556,0.594,0.328,194.626,74.260,41.038,Shake
-1.256,0.594,0.328,-157.130,74.260,41.038,Shake
-0.053,0.594,0.328,-6.656,74.260,41.038,Shake
1.134,0.594,0.328,141.870,74.260,41.038,Shake
-1.678,0.594,0.328,-209.885,74.260,41.038,Shake
-0.475,0.594,0.328,-59.412,74.260,41.038,Shake
0.728,0.594,0.328,91.069,74.260,41.038,Shake
1.916,0.594,0.328,239.588,74.260,41.038,Shake
-0.897,0.594,0.328,-112.168,74.260,41.038,Shake
0.306,0.594,0.328,38.313,74.260,41.038,Shake
1.494,0.594,0.328,186.832,74.260,41.038,Shake
-1.319,0.594,0.328,-164.924,74.260,41.038,Shake
-0.116,0.594,0.328,-14.450,74.260,41.038,Shake
1.088,0.594,0.328,136.031,74.260,41.038,Shake
-1.725,0.594,0.328,-215.725,74.260,41.038,Shake
-0.522,0.594,0.328,-65.252,74.260,41.038,Shake
0.681,0.594,0.328,85.229,74.260,41.038,Shake
1.869,0.594,0.328,233.748,74.260,41.038,Shake
-0.944,0.594,0.328,-118.008,74.260,41.038,Shake
0.260,0.594,0.328,32.473,74.260,41.038,Shake
1.447,0.594,0.328,180.992,74.260,41.038,Shake
-1.365,0.594,0.328,-170.763,74.260,41.038,Shake
-0.162,0.594,0.328,-20.290,74.260,41.038,Shake
1.041,0.594,0.328,130.191,74.260,41.038,Shake
-1.772,0.594,0.328,-221.565,74.260,41.038,Shake
-0.568,0.594,0.328,-71.092,74.260,41.038,Shake
0.635,0.594,0.328,79.389,74.260,41.038,Shake
1.822,0.594,0.328,227.908,74.260,41.038,Shake
-0.990,0.594,0.328,-123.847,74.260,41.038,Shake
0.213,0.594,0.328,26.634,74.260,41.038,Shake
1.400,0.594,0.328,175.153,74.260,41.038,Shake
-1.412,0.594,0.328,-176.603,74.260,41.038,Shake
-0.209,0.594,0.328,-26.130,74.260,41.038,Shake
0.994,0.594,0.328,124.351,74.260,41.038,Shake
-1.818,0.594,0.328,-227.405,74.260,41.038,Shake
-0.615,0.594,0.328,-76.931,74.260,41.038,Shake
0.588,0.594,0.328,73.550,74.260,41.038,Shake
1.776,0.594,0.328,222.069,74.260,41.038,Shake
-1.037,0.594,0.328,-129.687,74.260,41.038,Shake
0.166,0.594,0.328,20.794,74.260,41.038,Shake
1.354,0.594,0.328,169.313,74.260,41.038,Shake
-1.459,0.594,0.328,-182.443,74.260,41.038,Shake
-0.256,0.594,0.328,-31.969,74.260,41.038,Shake
0.948,0.594,0.328,118.511,74.260,41.038,Shake
-1.865,0.594,0.328,-233.244,74.260,41.038,Shake
-0.662,0.594,0.328,-82.771,74.260,41.038,Shake
0.541,0.594,0.328,67.710,74.260,41.038,Shake
1.729,0.594,0.328,216.229,74.260,41.038,Shake
-1.084,0.594,0.328,-135.527,74.260,41.038,Shake
0.120,0.594,0.328,14.954,74.260,41.038,Shake
1.307,0.594,0.328,163.473,74.260,41.038,Shake
-1.505,0.594,0.328,-188.282,74.260,41.038,Shake
-0.302,0.594,0.328,-37.809,74.260,41.038,Shake
0.901,0.594,0.328,112.672,74.260,41.038,Shake
-1.912,0.594,0.328,-239.084,74.260,41.038,Shake
-0.708,0.594,0.328,-88.611,74.260,41.038,Shake
0.495,0.594,0.328,61.870,74.260,41.038,Shake
1.682,0.594,0.328,210.389,74.260,41.038,Shake
-1.130,0.594,0.328,-141.366,74.260,41.038,Shake
0.073,0.594,0.328,9.115,74.260,41.038,Shake
1.260,0.594,0.328,157.634,74.260,41.038,Shake
-1.552,0.594,0.328,-194.122,74.260,41.038,Shake
-0.349,0.594,0.328,-43.649,74.260,41.038,Shake
0.854,0.594,0.328,106.832,74.260,41.038,Shake
-1.958,0.594,0.328,-244.924,74.260,41.038,Shake
-0.755,0.594,0.328,-94.450,74.260,41.038,Shake
0.448,0.594,0.328,56.031,74.260,41.038,Shake
1.635,0.594,0.328,204.550,74.260,41.038,Shake
-1.177,0.594,0.328,-147.206,74.260,41.038,Shake
0.026,0.594,0.328,3.275,74.260,41.038,Shake
1.214,0.594,0.328,151.794,74.260,41.038,Shake
-1.599,0.594,0.328,-199.962,74.260,41.038,Shake
-0.396,0.594,0.328,-49.489,74.260,41.038,Shake
0.807,0.594,0.328,100.992,74.260,41.038,Shake
1.995,0.594,0.328,249.511,74.260,41.038,Shake
-0.818,0.594,0.328,-102.244,74.260,41.038,Shake
0.386,0.594,0.328,48.237,74.260,41.038,Shake
1.573,0.594,0.328,196.756,74.260,41.038,Shake
-1.239,0.594,0.328,-155.000,74.260,41.038,Shake
-0.036,0.594,0.328,-4.527,74.260,41.038,Shake
1.151,0.594,0.328,144.000,74.260,41.038,Shake
-1.661,0.594,0.328,-207.756,74.260,41.038,Shake
-0.458,0.594,0.328,-57.282,74.260,41.038,Shake
0.745,0.594,0.328,93.198,74.260,41.038,Shake
1.933,0.594,0.328,241.718,74.260,41.038,Shake
-0.880,0.594,0.328,-110.038,74.260,41.038,Shake
0.323,0.594,0.328,40.443,74.260,41.038,Shake
1.511,0.594,0.328,188.962,74.260,41.038,Shake
-1.302,0.594,0.328,-162.794,74.260,41.038,Shake
-0.099,0.594,0.328,-12.321,74.260,41.038,Shake
1.105,0.594,0.328,138.160,74.260,41.038,Shake
-1.708,0.594,0.328,-213.595,74.260,41.038,Shake
-0.505,0.594,0.328,-63.122,74.260,41.038,Shake
0.698,0.594,0.328,87.359,74.260,41.038,Shake
1.886,0.594,0.328,235.878,74.260,41.038,Shake
-0.927,0.594,0.328,-115.878,74.260,41.038,Shake
0.277,0.594,0.328,34.603,74.260,41.038,Shake
1.464,0.594,0.328,183.122,74.260,41.038,Shake
-1.348,0.594,0.328,-168.634,74.260,41.038,Shake
-0.145,0.594,0.328,-18.160,74.260,41.038,Shake
1.058,0.594,0.328,132.321,74.260,41.038,Shake
